ID;Proyecto;Informador;Asignada a;Prioridad;Severidad;Reproducibilidad;Categoría;Fecha de envío;Actualizada;Resumen;Estado;Resolución;MES;AÑO;Nº Comentarios;
30878;GNF - ARGOS Novo;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;29/05/2023;31/05/2023;Mantenimiento preventivo trimestral;cerrada;abierta;5;2023;1;
30894;GNF - GesWin Montija;daisy;daisy;ninguna;trivial;siempre;Preventivo trimestral;30/05/2023;01/06/2023;Mantenimiento preventivo trimestral;cerrada;corregida;5;2023;1;
30899;GNF - SGIPE Montejo;daisy;daisy;normal;menor;no se ha intentado;Servidor OPC;30/05/2023;30/05/2023;Solicitud reinicio servidor opc;cerrada;corregida;5;2023;1;
30904;GNF - ARGOS Somozas;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;31/05/2023;31/05/2023;Fallo de visualización;cerrada;corregida;5;2023;1;
30908;GNF - ARGOS Nerea;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;31/05/2023;01/06/2023;Mantenimiento preventivo trimestral;cerrada;corregida;5;2023;1;
30917;GNF - WinCC SilvaRedonda;felix;felix;ninguna;trivial;siempre;Preventivo bimensual;31/05/2023;31/05/2023;Mantenimiento preventivo bimensual;cerrada;corregida;5;2023;1;
30919;GNF - SGIPE Los Llanos;felix;felix;ninguna;trivial;siempre;Preventivo bimensual;31/05/2023;31/05/2023;Mantenimiento preventivo bimensual;cerrada;corregida;5;2023;1;
30924;GNF - GesWin La Sia;natalia;natalia;normal;menor;no se ha intentado;Scada;02/06/2023;12/06/2023;Fallo gestor informes;cerrada;corregida;6;2023;1;
30932;GNF - SGIPE Alto do Seixal;daisy;daisy;normal;menor;no se ha intentado;Hardware: Comunicaciones;03/06/2023;03/06/2023;Fallo con el equipo sgipe;cerrada;corregida;6;2023;1;
30935;GNF - GesWin Montija;daisy;daisy;normal;menor;no se ha intentado;Scada;03/06/2023;12/06/2023;Fallo eventos;cerrada;corregida;6;2023;1;
30936;GNF - GesWin La Sia;daisy;daisy;normal;menor;no se ha intentado;Scada;03/06/2023;03/06/2023;Fallo comunicación con varias turbinas.;cerrada;corregida;6;2023;1;
30952;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;07/06/2023;07/06/2023;Fallo comunicación turbina 1,5 y 2,8;cerrada;abierta;6;2023;1;
30954;GNF - SGIPE Cinseiro;ibai;ibai;normal;menor;no se ha intentado;SGIPE;07/06/2023;08/06/2023;Fallo de acceso al scada;cerrada;corregida;6;2023;1;
30955;GNF - SGIPE El Pilar;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;07/06/2023;08/06/2023;Fallo comunicación turbina 2,8;cerrada;corregida;6;2023;1;
30956;GNF - WinCC SilvaRedonda;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;07/06/2023;21/06/2023;Fallo visualización scada;cerrada;corregida;6;2023;1;
30959;GNF - SGIPE Los Llanos;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;08/06/2023;24/06/2023;Fallo comunicación con las Aeros;cerrada;corregida;6;2023;1;
30960;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;08/06/2023;09/06/2023;Fallo comunicación turbina 2,8;cerrada;corregida;6;2023;1;
30962;GNF - VESTAS Valdelacasa;ibai;ibai;normal;menor;no se ha intentado;SAI;08/06/2023;08/06/2023;Parada de máquinas para cambio de SAI;cerrada;corregida;6;2023;1;
30970;GNF - VESTAS LomaGorda-SanGil ;ibai;ibai;normal;menor;no se ha intentado;Regulador reactiva;09/06/2023;12/06/2023;Revisión de reactiva;cerrada;corregida;6;2023;1;
30972;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;09/06/2023;09/06/2023;Fallo comunicación turbina 2,8;cerrada;abierta;6;2023;1;
30975;GNF - SGIPE Alto do Seixal;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;SGIPE;09/06/2023;28/06/2023;Fallo acceso scada local;cerrada;corregida;6;2023;1;
30977;GNF - VESTAS LomaGorda-SanGil ;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Regulador reactiva;09/06/2023;28/06/2023;Revisión de reactiva;cerrada;corregida;6;2023;1;
30978;GNF - ARGOS Somozas;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;09/06/2023;28/06/2023;Fallo de comunicación con el parque;cerrada;corregida;6;2023;1;
30981;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Comunicaciones;10/06/2023;28/06/2023;Fallo comunicación turbina 1,1;cerrada;corregida;6;2023;1;
30988;GNF - SGIPE Montejo;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Falsa alarma: comunicaciones externas;11/06/2023;11/06/2023;Fallo comunicación turbina 15;cerrada;abierta;6;2023;1;
30991;GNF - SGIPE Cinseiro;carlos_conde;carlos_conde;normal;menor;no se ha intentado;SGIPE;12/06/2023;28/06/2023;Fallo Monarc;cerrada;corregida;6;2023;1;
30992;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;12/06/2023;12/06/2023;Fallo comunicación Monarch;cerrada;corregida;6;2023;1;
30993;GNF - ARGOS Vimianzo;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;12/06/2023;14/06/2023;Fallo comunicación Monarch;cerrada;corregida;6;2023;1;
30996;GNF - SGIPE El Pilar;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Falsa alarma;13/06/2023;13/06/2023;Fallo de comunicación con el parque;cerrada;corregida;6;2023;1;
30997;GNF - SGIPE Montejo;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Falsa alarma: comunicaciones externas;13/06/2023;13/06/2023;Fallo de comunicación con el parque;cerrada;corregida;6;2023;1;
30998;GNF - VESTAS LomaGorda-SanGil ;roberto;roberto;normal;menor;no se ha intentado;Regulador reactiva;13/06/2023;13/06/2023;Error regulación reactiva;cerrada;corregida;6;2023;1;
31012;GNF - WinCC SilvaRedonda;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Servidor OPC;15/06/2023;19/06/2023;Fallo comunicación Monarch;cerrada;corregida;6;2023;1;
31026;GNF - SGIPE La Espina;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Falsa alarma: comunicaciones externas;17/06/2023;17/06/2023;Fallo comunicación con el parque;cerrada;corregida;6;2023;1;
31038;GNF - ARGOS Somozas;felix;felix;normal;menor;no se ha intentado;Comunicaciones;17/06/2023;28/06/2023;Fallo acceso scada;cerrada;corregida;6;2023;1;
31039;GNF - ARGOS Novo;felix;felix;normal;menor;no se ha intentado;Comunicaciones;18/06/2023;28/06/2023;Fallo acceso scada;cerrada;corregida;6;2023;1;
31040;GNF - GesWin Montija;felix;felix;normal;menor;no se ha intentado;Comunicaciones;18/06/2023;28/06/2023;Fallo comunicación con el parque;cerrada;corregida;6;2023;1;
31044;GNF - WinCC SilvaRedonda;daisy;daisy;normal;menor;no se ha intentado;Falsa alarma;19/06/2023;19/06/2023;Fallo comunicación turbina;cerrada;corregida;6;2023;1;
31063;GNF - WinCC SilvaRedonda;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;19/06/2023;21/06/2023;Fallo comunicación con el parque;cerrada;abierta;6;2023;1;
31064;GNF - VESTAS Malagon;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;19/06/2023;21/06/2023;Fallo comunicación con el parque;cerrada;abierta;6;2023;1;
31076;GNF - SGIPE Alto do Seixal;ibai;daisy;ninguna;trivial;siempre;Preventivo mensual;20/06/2023;28/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31087;GNF - SGIPE Canredondo;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo mensual;21/06/2023;21/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31088;GNF - ARGOS Los Pedreros;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo mensual;21/06/2023;21/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31095;GNF - VESTAS Valdelin;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo mensual;21/06/2023;21/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31111;GNF - ARGOS Trucafort;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Preventivo mensual;21/06/2023;21/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31122;GNF - WinCC SilvaRedonda;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;21/06/2023;28/06/2023;Fallo visualización scada;cerrada;corregida;6;2023;1;
31128;GNF - SGIPE Montejo;daisy;daisy;ninguna;trivial;siempre;Preventivo mensual;22/06/2023;22/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31131;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;22/06/2023;22/06/2023;Fallo comunicación Monarch;cerrada;corregida;6;2023;1;
31133;GNF - ARGOS Novo;daisy;daisy;ninguna;trivial;siempre;Preventivo mensual;22/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31148;GNF - VESTAS Codesas;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;22/06/2023;22/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31162;GNF - SGIPE Los Llanos;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;23/06/2023;23/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31163;GNF - SGIPE El Pilar;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;23/06/2023;23/06/2023;Fallo comunicación turbina 1,7;cerrada;corregida;6;2023;1;
31172;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;23/06/2023;23/06/2023;Reinicio de la comunicación a la turbina 1,8;asignada;abierta;6;2023;1;
31180;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;Controlador;23/06/2023;28/06/2023;Fallo comunicación turbina 2,7;cerrada;corregida;6;2023;1;
31181;GNF - WinCC SilvaRedonda;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/06/2023;24/06/2023;Fallo visualización scada;cerrada;corregida;6;2023;1;
31182;GNF - SGIPE Los Llanos;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/06/2023;24/06/2023;Fallo comunicación con los aeros;cerrada;corregida;6;2023;1;
31184;GNF - SGIPE Los Llanos;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/06/2023;24/06/2023;Fallo comunicación con los aeros;cerrada;corregida;6;2023;1;
31185;GNF - SGIPE Los Llanos;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/06/2023;24/06/2023;Fallo comunicación con los aeros;cerrada;corregida;6;2023;1;
31186;GNF - SGIPE Los Llanos;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/06/2023;24/06/2023;Fallo comunicación con los aeros;cerrada;corregida;6;2023;1;
31201;GNF - VESTAS Valdelacasa;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31204;GNF - VESTAS Peña I;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31206;GNF - SGIPE Cinseiro;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31207;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31211;GNF - ARGOS Nerea;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31213;GNF - SGIPE La Espina;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31214;GNF - VESTAS LomaGorda-SanGil ;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31215;GNF - ARGOS Somozas;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Preventivo mensual;26/06/2023;26/06/2023;Mantenimiento preventivo mensual;cerrada;abierta;6;2023;1;
31231;GNF - WinCC SilvaRedonda;felix;felix;normal;menor;no se ha intentado;Servidor OPC;29/06/2023;29/06/2023;Fallo comunicación Monarch;asignada;abierta;6;2023;1;
31233;GNF - SGIPE El Pilar;felix;felix;ninguna;trivial;siempre;Preventivo mensual;29/06/2023;29/06/2023;Mantenimiento preventivo mensual;cerrada;corregida;6;2023;1;
31253;GNF - SGIPE Los Llanos;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;General;03/07/2023;03/07/2023;Alarmas de parque;cerrada;abierta;7;2023;1;
31257;GNF - GesWin La Sia;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;Scada;04/07/2023;28/07/2023;Fallo comunicación con todas las turbinas;cerrada;corregida;7;2023;1;
31259;GNF - SGIPE Montejo;daisy;daisy;normal;menor;no se ha intentado;Regulador reactiva;04/07/2023;04/07/2023;Fallo regulación;cerrada;corregida;7;2023;1;
31264;GNF - ARGOS Los Pedreros;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;05/07/2023;05/07/2023;Fallo de comunicación;cerrada;corregida;7;2023;1;
31270;GNF - SGIPE Montejo;daisy;daisy;normal;menor;no se ha intentado;General;07/07/2023;07/07/2023;Máquinas en pausa por herramienta de acriva;cerrada;corregida;7;2023;1;
31276;GNF - SGIPE Alto do Seixal;manuel_olivares;manuel_olivares;normal;menor;no se ha intentado;SGIPE;09/07/2023;28/07/2023;Fallo acceso scada local;cerrada;corregida;7;2023;1;
31285;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Regulador reactiva;11/07/2023;11/07/2023;Fallo comunicación con 4 turbinas;cerrada;corregida;7;2023;1;
31305;GNF - VESTAS Codesas;natalia;natalia;normal;menor;no se ha intentado;Regulador reactiva;15/07/2023;26/07/2023;Penalización de reactiva;cerrada;corregida;7;2023;1;
31311;GNF - WinCC SilvaRedonda;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Comunicaciones;17/07/2023;17/07/2023;Fallo visualización scada;cerrada;corregida;7;2023;1;
31321;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;General;17/07/2023;26/07/2023;Datos de parque;cerrada;abierta;7;2023;1;
31338;GNF - SGIPE Alto do Seixal;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;19/07/2023;19/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31340;GNF - VESTAS Codesas;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;19/07/2023;19/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31341;GNF - VESTAS Malagon;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;19/07/2023;19/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31342;GNF - VESTAS Valdelacasa;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;19/07/2023;19/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31343;GNF - ARGOS Vimianzo;ibai;ibai;ninguna;trivial;siempre;Preventivo mensual;19/07/2023;19/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31356;GNF - WinCC SilvaRedonda;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;20/07/2023;20/07/2023;Fallo comunicación Monarch;cerrada;corregida;7;2023;1;
31358;GNF - VESTAS LomaGorda-SanGil ;daisy;daisy;ninguna;trivial;siempre;Preventivo mensual;20/07/2023;20/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31375;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Preventivo mensual;21/07/2023;21/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31389;GNF - WinCC SilvaRedonda;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;21/07/2023;21/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31399;GNF - SGIPE Montejo;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo mensual;21/07/2023;28/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31403;GNF - ARGOS Somozas;ruben_ruibal;ruben_ruibal;normal;menor;no se ha intentado;Preventivo mensual;21/07/2023;21/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31419;GNF - ARGOS Nerea;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;23/07/2023;23/07/2023;Mala calidad OPC;cerrada;abierta;7;2023;1;
31422;GNF - GesWin La Sia;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;23/07/2023;23/07/2023;Fallo OPC;cerrada;abierta;7;2023;1;
31427;GNF - ARGOS Nerea;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Preventivo mensual;24/07/2023;24/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31434;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;24/07/2023;28/07/2023;Fallo comunicación Monarch;cerrada;corregida;7;2023;2;
31440;GNF - SGIPE Canredondo;felix;felix;normal;menor;no se ha intentado;SGIPE;24/07/2023;28/07/2023;Fallo comunicación turbinas 7-16;cerrada;corregida;7;2023;1;
31442;GNF - SGIPE El Pilar;daisy;daisy;normal;menor;no se ha intentado;Servidor OPC;25/07/2023;25/07/2023;Fallo envío órdenes;cerrada;corregida;7;2023;1;
31454;GNF - SGIPE Canredondo;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/07/2023;26/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31459;GNF - SGIPE Los Llanos;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/07/2023;26/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31461;GNF - ARGOS Novo;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/07/2023;26/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31464;GNF - ARGOS Los Pedreros;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;26/07/2023;26/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31468;GNF - SGIPE El Pilar;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;27/07/2023;27/07/2023;Mantenimiento preventivo mensual;asignada;abierta;7;2023;1;
31470;GNF - VESTAS Peña I;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;27/07/2023;27/07/2023;Mantenimiento preventivo mensual;cerrada;abierta;7;2023;1;
31471;GNF - SGIPE La Espina;carlos_conde;carlos_conde;normal;menor;no se ha intentado;Preventivo mensual;27/07/2023;28/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31483;GNF - SGIPE El Pilar;daisy;daisy;normal;menor;no se ha intentado;SGIPE;27/07/2023;27/07/2023;Cierre inesperado de sgipe y mala calidad OPC;asignada;abierta;7;2023;1;
31489;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Scada;28/07/2023;31/07/2023;No ven el scada desde parque;cerrada;corregida;7;2023;1;
31498;GNF - ARGOS Trucafort;felix;felix;normal;menor;no se ha intentado;Preventivo mensual;28/07/2023;28/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31502;GNF - GesWin La Sia;felix;felix;ninguna;trivial;siempre;Preventivo mensual;28/07/2023;28/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31503;GNF - GesWin Montija;felix;felix;ninguna;trivial;siempre;Preventivo mensual;28/07/2023;28/07/2023;Mantenimiento preventivo mensual;cerrada;corregida;7;2023;1;
31506;GNF - SGIPE Cinseiro;natalia;natalia;normal;menor;no se ha intentado;Medida datos SET;28/07/2023;17/08/2023;Fallo regulador reactiva;cerrada;corregida;7;2023;1;
31507;GNF - VESTAS Codesas;natalia;natalia;normal;menor;no se ha intentado;Falsa alarma;29/07/2023;01/08/2023;Fallo de comunicación con el parque;cerrada;corregida;7;2023;1;
31509;GNF - GesWin La Sia;daisy;daisy;normal;menor;no se ha intentado;Scada;29/07/2023;30/07/2023;Fallo comunicación con todas las turbinas;cerrada;corregida;7;2023;1;
31513;GNF - ARGOS Los Pedreros;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;31/07/2023;31/07/2023;Fallo de comunicación de turbina;cerrada;corregida;7;2023;1;
31519;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;SGIPE;31/07/2023;31/07/2023;No ven el sgipe desde parque;cerrada;corregida;7;2023;1;
31533;GNF - VESTAS Valdelin;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo mensual;02/08/2023;02/08/2023;Mantenimiento preventivo mensual;cerrada;abierta;8;2023;1;
31544;GNF - SGIPE Los Llanos;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;03/08/2023;03/08/2023;Fallo conexión;cerrada;corregida;8;2023;1;
31555;GNF - SGIPE Los Llanos;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;04/08/2023;11/08/2023;Fallo de visualización scada;cerrada;corregida;8;2023;1;
31556;GNF - SGIPE Cinseiro;martin_mellish;martin_mellish;normal;menor;no se ha intentado;SGIPE;04/08/2023;05/08/2023;No ven el parque;cerrada;corregida;8;2023;3;
31562;GNF - ARGOS Vimianzo;martin_mellish;martin_mellish;normal;menor;no se ha intentado;Regulador activa;05/08/2023;05/08/2023;Fallo de regulación;cerrada;corregida;8;2023;1;
31568;GNF - WinCC SilvaRedonda;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;07/08/2023;07/08/2023;Fallo visualización scada;cerrada;corregida;8;2023;1;
31575;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;08/08/2023;08/08/2023;Fallo comunicación en varias turbinas;cerrada;corregida;8;2023;1;
31576;GNF - SGIPE El Pilar;ibai;ibai;normal;menor;no se ha intentado;BBDD;08/08/2023;08/08/2023;Fallo en backup automático;cerrada;corregida;8;2023;1;
31581;GNF - SGIPE Los Llanos;natalia;natalia;normal;menor;no se ha intentado;Comunicaciones;09/08/2023;22/08/2023;Fallo visualización scada;cerrada;corregida;8;2023;1;
31585;GNF - WinCC SilvaRedonda;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;10/08/2023;10/08/2023;Fallo comunicación Monarch;cerrada;corregida;8;2023;1;
31590;GNF - SGIPE Los Llanos;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;11/08/2023;11/08/2023;Señales planas;cerrada;corregida;8;2023;1;
31597;GNF - ARGOS Los Pedreros;felix;felix;normal;menor;no se ha intentado;Scada;13/08/2023;22/08/2023;Fallo comunicación con varias turbinas.;cerrada;corregida;8;2023;1;
31598;GNF - VESTAS Peña I;felix;felix;normal;menor;no se ha intentado;Regulador activa;14/08/2023;22/08/2023;Fallo regulación activa;cerrada;corregida;8;2023;1;
31599;GNF - ARGOS Los Pedreros;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;14/08/2023;14/08/2023;Fallo comunicación Monarch;cerrada;corregida;8;2023;1;
31605;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;Controlador;15/08/2023;18/08/2023;Fallo comunicación turbina 1,5;cerrada;abierta;8;2023;1;
31613;GNF - SGIPE Cinseiro;ibai;ibai;normal;menor;no se ha intentado;Medida datos SET;17/08/2023;17/08/2023;Fallo regulador reactiva;cerrada;corregida;8;2023;1;
31616;GNF - SGIPE La Espina;felix;roberto;normal;menor;no se ha intentado;General;17/08/2023;17/08/2023;Error wtg 6 Avifauna;asignada;abierta;8;2023;1;
31625;GNF - SGIPE Cinseiro;ibai;ibai;normal;menor;no se ha intentado;Comunicaciones;18/08/2023;20/08/2023;Fallo comunicación con el parque;cerrada;corregida;8;2023;1;
31632;GNF - ARGOS Vimianzo;ibai;ibai;normal;menor;no se ha intentado;Servidor OPC;20/08/2023;22/08/2023;Fallo OPC;cerrada;corregida;8;2023;1;
31653;GNF - ARGOS Novo;felix;felix;normal;menor;no se ha intentado;Servidor OPC;22/08/2023;22/08/2023;Fallo comunicación Monarch;asignada;abierta;8;2023;1;
31655;GNF - SGIPE Canredondo;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;23/08/2023;23/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31659;GNF - VESTAS Valdelin;ibai;ibai;ninguna;trivial;siempre;Preventivo trimestral;23/08/2023;23/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31660;GNF - ARGOS Los Pedreros;daisy;daisy;normal;menor;no se ha intentado;Regulador reactiva;23/08/2023;23/08/2023;Fallo regulación;cerrada;corregida;8;2023;1;
31663;GNF - GesWin Montija;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo trimestral;23/08/2023;23/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31673;GNF - ARGOS Nerea;felix;felix;normal;menor;no se ha intentado;Servidor OPC;24/08/2023;25/08/2023;Fallo comunicación Monarch;cerrada;corregida;8;2023;1;
31678;GNF - SGIPE Cinseiro;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;24/08/2023;24/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31684;GNF - ARGOS Vimianzo;ibai;carlos_conde;normal;menor;no se ha intentado;Comunicaciones;24/08/2023;24/08/2023;Fallo comunicación Monarch;cerrada;corregida;8;2023;1;
31685;GNF - VESTAS Peña I;martin_mellish;martin_mellish;ninguna;trivial;siempre;Preventivo trimestral;24/08/2023;24/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31686;GNF - GesWin La Sia;manuel_olivares;manuel_olivares;ninguna;trivial;siempre;Preventivo trimestral;24/08/2023;24/08/2023;Mantenimiento preventivo trimestral;asignada;abierta;8;2023;1;
31689;GNF - ARGOS Vimianzo;carlos_conde;carlos_conde;ninguna;trivial;siempre;Preventivo trimestral;24/08/2023;24/08/2023;Mantenimiento preventivo trimestral;cerrada;abierta;8;2023;1;
31692;GNF - ARGOS Novo;ruben_ruibal;ruben_ruibal;ninguna;trivial;siempre;Preventivo trimestral;24/08/2023;24/08/2023;Mantenimiento preventivo trimestral;cerrada;corregida;8;2023;1;
31697;GNF - VESTAS Peña I;martin_mellish;martin_mellish;alta;fallo;no se ha intentado;Correctivo tras preventivo;24/08/2023;24/08/2023;Fallo NAS;asignada;abierta;8;2023;1;
31699;GNF - VESTAS Valdelin;daisy;daisy;normal;menor;no se ha intentado;Comunicaciones;24/08/2023;24/08/2023;Fallo comunicación en Monarch;cerrada;corregida;8;2023;1;
